Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-01-14T19:47:12.037Z","Included","gemini-3-flash-preview","No","0","130498","238353","1501","370352","0.08"
"2026-01-14T19:45:36.846Z","Included","gemini-3-flash-preview","No","0","117717","448690","1554","567961","0.09"
"2026-01-14T19:41:50.446Z","Included","gemini-3-flash-preview","No","0","104749","736136","9054","849939","0.12"
"2026-01-14T19:06:15.455Z","Included","gemini-3-flash-preview","No","0","94428","955707","5024","1055159","0.11"
"2026-01-14T19:00:54.117Z","Included","gemini-3-flash","No","0","86111","114184","2915","203210","0.06"
"2026-01-14T18:58:47.058Z","Included","gemini-3-flash","No","0","138750","1467867","14429","1621046","0.19"
"2026-01-14T18:58:12.307Z","Included","gemini-3-flash","No","0","44021","69027","3609","116657","0.04"
"2026-01-14T18:55:11.302Z","Included","gemini-3-flash","No","0","101242","1030689","15113","1147044","0.15"
"2026-01-14T18:54:26.868Z","Included","gemini-3-flash","No","0","61259","118758","4062","184079","0.05"
"2026-01-14T18:52:07.195Z","Included","gemini-3-flash","No","0","101394","745622","13173","860189","0.13"
"2026-01-14T18:49:46.944Z","Included","gemini-3-flash","No","0","138582","820122","9079","967783","0.14"
"2026-01-14T18:47:08.393Z","Included","gemini-3-flash","No","0","119700","1099809","12470","1231979","0.15"
"2026-01-14T18:45:45.181Z","Included","gemini-3-flash","No","0","93204","269786","6314","369304","0.08"
"2026-01-14T18:42:20.456Z","Included","gemini-3-flash","No","0","232753","1974046","18808","2225607","0.27"
"2026-01-14T18:41:19.503Z","Included","gemini-3-flash","No","0","78735","214320","5204","298259","0.07"
"2026-01-14T18:38:11.417Z","Included","gemini-3-flash","No","0","138085","721301","19201","878587","0.16"
"2026-01-14T18:36:42.830Z","Included","gemini-3-flash","No","0","10397","0","188","10585","0.01"
"2026-01-14T18:33:44.542Z","Included","gemini-3-flash-preview","No","0","80427","311146","804","392377","0.06"
