Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-12-21T18:13:38.860Z","On-Demand","gemini-3-flash-preview","Yes","0","27130","803199","17","830346","0.06"
"2025-12-21T18:13:28.572Z","On-Demand","gemini-3-flash-preview","Yes","0","26589","803629","39","830257","0.06"
"2025-12-21T18:11:52.934Z","On-Demand","gemini-3-flash-preview","Yes","0","25461","803617","443","829521","0.07"
"2025-12-21T18:07:37.426Z","On-Demand","gemini-3-flash-preview","Yes","0","11158","817314","498","828970","0.06"
"2025-12-21T18:07:30.147Z","On-Demand","gemini-3-flash-preview","Yes","0","3635","817241","25","820901","0.05"
"2025-12-21T18:07:23.900Z","On-Demand","gemini-3-flash-preview","Yes","0","11436","809357","41","820834","0.06"
"2025-12-21T18:07:17.654Z","On-Demand","gemini-3-flash-preview","Yes","0","10977","809406","41","820424","0.06"
"2025-12-21T18:07:08.771Z","On-Demand","gemini-3-flash-preview","Yes","0","2455","817838","48","820341","0.05"
"2025-12-21T18:07:00.579Z","On-Demand","gemini-3-flash-preview","Yes","0","5988","814184","47","820219","0.05"
"2025-12-21T18:06:54.182Z","On-Demand","gemini-3-flash-preview","Yes","0","4303","810192","24","814519","0.05"
"2025-12-21T18:06:41.927Z","On-Demand","gemini-3-flash-preview","Yes","0","2890","811151","22","814063","0.05"
"2025-12-21T18:06:35.365Z","On-Demand","gemini-3-flash-preview","Yes","0","2662","811213","33","813908","0.05"
"2025-12-21T18:06:28.576Z","On-Demand","gemini-3-flash-preview","Yes","0","2521","811274","38","813833","0.05"
"2025-12-21T18:06:20.279Z","On-Demand","gemini-3-flash-preview","Yes","0","1642","811610","40","813292","0.05"
"2025-12-21T18:06:12.228Z","On-Demand","gemini-3-flash-preview","Yes","0","5187","807978","45","813210","0.05"
"2025-12-21T18:06:03.009Z","On-Demand","gemini-3-flash-preview","Yes","0","12447","800506","43","812996","0.06"
"2025-12-21T18:05:51.893Z","On-Demand","gemini-3-flash-preview","Yes","0","224","812602","48","812874","0.05"
"2025-12-21T18:05:45.048Z","On-Demand","gemini-3-flash-preview","Yes","0","4018","808670","41","812729","0.05"
"2025-12-21T18:05:35.858Z","On-Demand","gemini-3-flash-preview","Yes","0","39158","772889","47","812094","0.07"
"2025-12-21T18:05:22.677Z","On-Demand","gemini-3-flash-preview","Yes","0","9792","802031","36","811859","0.05"
"2025-12-21T18:05:14.325Z","On-Demand","gemini-3-flash-preview","Yes","0","2675","802142","20","804837","0.05"
"2025-12-21T18:05:07.727Z","On-Demand","gemini-3-flash-preview","Yes","0","30608","774132","35","804775","0.06"
"2025-12-21T18:04:52.227Z","On-Demand","gemini-3-flash-preview","Yes","0","29055","775609","31","804695","0.06"
"2025-12-21T18:03:28.445Z","On-Demand","gemini-3-flash-preview","Yes","0","3671","799836","350","803857","0.05"
"2025-12-21T18:03:22.801Z","On-Demand","gemini-3-flash-preview","Yes","0","3498","799867","52","803417","0.05"
"2025-12-21T18:03:15.705Z","On-Demand","gemini-3-flash-preview","Yes","0","11291","791896","135","803322","0.05"
"2025-12-21T18:03:07.041Z","On-Demand","gemini-3-flash-preview","Yes","0","3821","792080","25","795926","0.05"
"2025-12-21T18:02:58.204Z","On-Demand","gemini-3-flash-preview","Yes","0","3301","792458","38","795797","0.05"
"2025-12-21T18:02:50.817Z","On-Demand","gemini-3-flash-preview","Yes","0","10792","784654","260","795706","0.05"
"2025-12-21T18:02:43.136Z","On-Demand","gemini-3-flash-preview","Yes","0","15750","772690","20","788460","0.06"
"2025-12-21T18:02:37.286Z","On-Demand","gemini-3-flash-preview","Yes","0","3599","784759","40","788398","0.05"
"2025-12-21T18:02:28.916Z","On-Demand","gemini-3-flash-preview","Yes","0","3143","785133","40","788316","0.05"
"2025-12-21T18:02:23.012Z","On-Demand","gemini-3-flash-preview","Yes","0","2313","785166","42","787521","0.05"
"2025-12-21T18:02:17.207Z","On-Demand","gemini-3-flash-preview","Yes","0","2168","785207","37","787412","0.05"
"2025-12-21T18:02:05.666Z","On-Demand","gemini-3-flash-preview","Yes","0","1298","785994","41","787333","0.05"
"2025-12-21T18:01:59.020Z","On-Demand","gemini-3-flash-preview","Yes","0","1079","786056","107","787242","0.05"
"2025-12-21T18:01:50.919Z","On-Demand","gemini-3-flash-preview","Yes","0","792","786209","43","787044","0.05"
"2025-12-21T18:01:42.076Z","On-Demand","gemini-3-flash-preview","Yes","0","28633","758184","97","786914","0.06"
"2025-12-21T18:01:35.605Z","On-Demand","gemini-3-flash-preview","Yes","0","340","786312","112","786764","0.05"
"2025-12-21T18:01:27.737Z","On-Demand","gemini-3-flash-preview","Yes","0","4098","782353","148","786599","0.05"
"2025-12-21T18:01:18.855Z","On-Demand","gemini-3-flash-preview","Yes","0","3462","782676","258","786396","0.05"
"2025-12-21T18:01:08.593Z","On-Demand","gemini-3-flash-preview","Yes","0","6763","779257","43","786063","0.05"
"2025-12-21T18:01:01.180Z","On-Demand","gemini-3-flash-preview","Yes","0","21522","759302","21","780845","0.06"
"2025-12-21T18:00:54.473Z","On-Demand","gemini-3-flash-preview","Yes","0","3660","775444","40","779144","0.05"
"2025-12-21T18:00:46.609Z","On-Demand","gemini-3-flash-preview","Yes","0","17269","759669","17","776955","0.06"
"2025-12-21T17:59:06.082Z","On-Demand","gemini-3-flash-preview","Yes","0","767750","8035","323","776108","0.46"
"2025-12-21T17:58:54.957Z","On-Demand","gemini-3-flash-preview","Yes","0","767615","8035","46","775696","0.46"
"2025-12-21T17:58:49.348Z","On-Demand","gemini-3-flash-preview","Yes","0","3966","771541","100","775607","0.05"
"2025-12-21T17:58:42.691Z","On-Demand","gemini-3-flash-preview","Yes","0","11522","763528","372","775422","0.05"
"2025-12-21T17:58:35.616Z","On-Demand","gemini-3-flash-preview","Yes","0","5905","759410","20","765335","0.05"
"2025-12-21T17:58:29.784Z","On-Demand","gemini-3-flash-preview","Yes","0","3737","759421","20","763178","0.05"
"2025-12-21T17:58:13.716Z","On-Demand","gemini-3-flash-preview","Yes","0","3481","759530","91","763102","0.05"
"2025-12-21T17:57:59.758Z","On-Demand","gemini-3-flash-preview","Yes","0","748176","12056","21","760253","0.45"
"2025-12-21T17:10:29.908Z","On-Demand","gemini-3-flash-preview","Yes","0","17423","741950","427","759800","0.06"
"2025-12-21T17:10:15.893Z","On-Demand","gemini-3-flash-preview","Yes","0","11473","746351","1515","759339","0.06"
"2025-12-21T17:10:07.569Z","On-Demand","gemini-3-flash-preview","Yes","0","1236","754474","20","755730","0.05"
"2025-12-21T17:10:00.892Z","On-Demand","gemini-3-flash-preview","Yes","0","4783","750517","356","755656","0.05"
"2025-12-21T17:09:55.139Z","On-Demand","gemini-3-flash-preview","Yes","0","3918","750586","23","754527","0.05"
"2025-12-21T17:09:48.357Z","On-Demand","gemini-3-flash-preview","Yes","0","3202","750623","23","753848","0.05"
"2025-12-21T17:09:37.475Z","On-Demand","gemini-3-flash-preview","Yes","0","2741","750665","330","753736","0.05"
"2025-12-21T17:09:31.137Z","On-Demand","gemini-3-flash-preview","Yes","0","2366","750724","266","753356","0.05"
"2025-12-21T17:09:26.076Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","857","750747","23","751627","0.05"
"2025-12-21T17:09:18.007Z","On-Demand","gemini-3-flash-preview","Yes","0","4122","746827","575","751524","0.05"
"2025-12-21T17:09:12.279Z","On-Demand","gemini-3-flash-preview","Yes","0","6621","742879","23","749523","0.05"
"2025-12-21T17:09:05.280Z","On-Demand","gemini-3-flash-preview","Yes","0","4987","743041","23","748051","0.05"
"2025-12-21T17:08:58.157Z","On-Demand","gemini-3-flash-preview","Yes","0","4002","743131","24","747157","0.05"
"2025-12-21T17:08:51.707Z","On-Demand","gemini-3-flash-preview","Yes","0","3575","743215","23","746813","0.05"
"2025-12-21T17:08:44.750Z","On-Demand","gemini-3-flash-preview","Yes","0","3216","743269","248","746733","0.05"
"2025-12-21T17:08:34.890Z","On-Demand","gemini-3-flash-preview","Yes","0","2597","743737","96","746430","0.05"
"2025-12-21T17:08:29.222Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T17:08:16.103Z","On-Demand","gemini-3-flash-preview","Yes","0","2404","743769","575","746748","0.05"
"2025-12-21T17:08:07.791Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T17:08:00.493Z","On-Demand","gemini-3-flash-preview","Yes","0","4189","741604","117","745910","0.05"
"2025-12-21T17:07:52.449Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","47250","697547","23","744820","0.07"
"2025-12-21T17:07:32.053Z","On-Demand","gemini-3-flash-preview","Yes","0","89170","655392","109","744671","0.09"
"2025-12-21T17:06:53.352Z","On-Demand","gemini-3-flash-preview","Yes","0","11955","731121","252","743328","0.05"
"2025-12-21T17:06:38.040Z","On-Demand","gemini-3-flash-preview","Yes","0","72994","12044","1048","86086","0.05"
"2025-12-21T17:05:44.802Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","81706","655298","6036","743040","0.11"
"2025-12-21T17:05:35.599Z","On-Demand","gemini-3-flash-preview","Yes","0","1788","734474","64","736326","0.05"
"2025-12-21T17:05:28.961Z","On-Demand","gemini-3-flash-preview","Yes","0","21727","11714","1524","34965","0.02"
"2025-12-21T17:05:26.563Z","On-Demand","gemini-3-flash-preview","Yes","0","33072","50811","955","84838","0.03"
"2025-12-21T17:05:25.341Z","On-Demand","gemini-3-flash-preview","Yes","0","1068","734973","166","736207","0.05"
"2025-12-21T17:05:18.723Z","On-Demand","gemini-3-flash-preview","Yes","0","16679","34761","22","51462","0.01"
"2025-12-21T17:05:18.589Z","On-Demand","gemini-3-flash-preview","Yes","0","706","734998","284","735988","0.05"
"2025-12-21T17:05:16.062Z","On-Demand","gemini-3-flash-preview","Yes","0","3020","34110","20","37150","0.004"
"2025-12-21T17:05:13.745Z","On-Demand","gemini-3-flash-preview","Yes","0","5356","30284","17","35657","0.01"
"2025-12-21T17:05:11.468Z","On-Demand","gemini-3-flash-preview","Yes","0","32400","703068","179","735647","0.06"
"2025-12-21T17:05:10.828Z","On-Demand","gemini-3-flash-preview","Yes","0","7301","26475","18","33794","0.01"
"2025-12-21T17:05:08.740Z","On-Demand","gemini-3-flash-preview","Yes","0","3683","26266","22","29971","0.004"
"2025-12-21T17:05:06.688Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","3450","26294","17","29761","0.004"
"2025-12-21T17:05:06.009Z","On-Demand","gemini-3-flash-preview","Yes","0","8263","727086","60","735409","0.05"
"2025-12-21T17:05:00.588Z","On-Demand","gemini-3-flash-preview","Yes","0","10515","19145","18","29678","0.01"
"2025-12-21T17:05:00.145Z","On-Demand","gemini-3-flash-preview","Yes","0","3406","727006","25","730437","0.05"
"2025-12-21T17:04:56.276Z","On-Demand","gemini-3-flash-preview","Yes","0","8401","11308","17","19726","0.01"
"2025-12-21T17:04:56.217Z","On-Demand","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T17:04:56.157Z","On-Demand","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T17:04:52.946Z","On-Demand","gemini-3-flash-preview","Yes","0","2877","727047","444","730368","0.05"
"2025-12-21T17:04:52.685Z","On-Demand","gemini-3-flash-preview","Yes","0","8546","3671","104","12321","0.01"
"2025-12-21T17:04:45.113Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","30290","699128","458","729876","0.06"
"2025-12-21T17:04:37.044Z","On-Demand","gemini-3-flash-preview","Yes","0","1791","727113","454","729358","0.05"
"2025-12-21T17:04:29.970Z","On-Demand","gemini-3-flash-preview","Yes","0","1588","727157","105","728850","0.04"
"2025-12-21T17:04:19.169Z","On-Demand","gemini-3-flash-preview","Yes","0","3880","28209","1152","33241","0.01"
"2025-12-21T17:04:16.900Z","On-Demand","gemini-3-flash-preview","Yes","0","4201","723552","964","728717","0.05"
"2025-12-21T17:04:08.580Z","On-Demand","gemini-3-flash-preview","Yes","0","4411","25510","11","29932","0.004"
"2025-12-21T17:04:06.351Z","On-Demand","gemini-3-flash-preview","Yes","0","2899","25406","26","28331","0.003"
"2025-12-21T17:04:03.056Z","On-Demand","gemini-3-flash-preview","Yes","0","6290","21873","14","28177","0.01"
"2025-12-21T17:04:00.374Z","On-Demand","gemini-3-flash-preview","Yes","0","10351","716777","575","727703","0.05"
"2025-12-21T17:03:56.206Z","On-Demand","gemini-3-flash-preview","Yes","0","5420","18318","42","23780","0.005"
"2025-12-21T17:03:53.913Z","On-Demand","gemini-3-flash-preview","Yes","0","8916","708697","20","717633","0.05"
"2025-12-21T17:03:47.919Z","On-Demand","gemini-3-flash-preview","Yes","0","5246","14948","45","20239","0.004"
"2025-12-21T17:03:47.043Z","On-Demand","gemini-3-flash-preview","Yes","0","3308","708674","20","712002","0.04"
"2025-12-21T17:03:43.084Z","On-Demand","gemini-3-flash-preview","Yes","0","5020","11181","46","16247","0.004"
"2025-12-21T17:03:40.263Z","On-Demand","gemini-3-flash-preview","Yes","0","2564","708814","52","711430","0.04"
"2025-12-21T17:03:40.213Z","On-Demand","gemini-3-flash-preview","Yes","0","12226","0","43","12269","0.01"
"2025-12-21T17:03:29.024Z","On-Demand","gemini-3-flash-preview","Yes","0","8956","700874","1478","711308","0.05"
"2025-12-21T17:03:21.669Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","2767","704893","20","707680","0.04"
"2025-12-21T17:03:05.211Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","5391","701206","979","707576","0.05"
"2025-12-21T17:02:49.111Z","On-Demand","gemini-3-flash-preview","Yes","0","3812","701229","1550","706591","0.05"
"2025-12-21T17:02:43.783Z","On-Demand","gemini-3-flash-preview","Yes","0","3538","701257","195","704990","0.04"
"2025-12-21T17:02:38.388Z","On-Demand","gemini-3-flash-preview","Yes","0","19387","685257","99","704743","0.05"
"2025-12-21T17:02:30.995Z","On-Demand","gemini-3-flash-preview","Yes","0","3092","701314","187","704593","0.04"
"2025-12-21T17:02:24.187Z","On-Demand","gemini-3-flash-preview","Yes","0","78974","625281","99","704354","0.09"
"2025-12-21T17:02:17.203Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","2408","701490","305","704203","0.04"
"2025-12-21T17:02:09.535Z","On-Demand","gemini-3-flash-preview","Yes","0","1931","701601","301","703833","0.04"
"2025-12-21T17:02:02.381Z","On-Demand","gemini-3-flash-preview","Yes","0","8303","693781","23","702107","0.05"
"2025-12-21T17:01:52.700Z","On-Demand","gemini-3-flash-preview","Yes","0","41114","654007","20","695141","0.06"
"2025-12-21T17:01:46.988Z","On-Demand","gemini-3-flash-preview","Yes","0","3405","686039","24","689468","0.04"
"2025-12-21T17:01:32.510Z","On-Demand","gemini-3-flash-preview","Yes","0","6348","682933","33","689314","0.04"
"2025-12-21T17:01:27.953Z","On-Demand","gemini-3-flash-preview","Yes","0","3583","682905","21","686509","0.04"
"2025-12-21T17:01:22.729Z","On-Demand","gemini-3-flash-preview","Yes","0","31586","654814","34","686434","0.06"
"2025-12-21T17:01:15.640Z","On-Demand","gemini-3-flash-preview","Yes","0","28862","626174","20","655056","0.05"
"2025-12-21T17:01:06.975Z","On-Demand","gemini-3-flash-preview","Yes","0","28169","626705","38","654912","0.05"
"2025-12-21T17:00:54.749Z","On-Demand","gemini-3-flash-preview","Yes","0","9932","644399","425","654756","0.05"
"2025-12-21T17:00:16.535Z","On-Demand","gemini-3-flash-preview","Yes","0","3100","645430","5758","654288","0.06"
"2025-12-21T17:00:09.288Z","On-Demand","gemini-3-flash-preview","Yes","0","1490","645553","26","647069","0.04"
"2025-12-21T17:00:01.082Z","On-Demand","gemini-3-flash-preview","Yes","0","13161","633574","221","646956","0.05"
"2025-12-21T16:59:56.836Z","On-Demand","gemini-3-flash-preview","Yes","0","2557","633374","17","635948","0.04"
"2025-12-21T16:59:50.909Z","On-Demand","gemini-3-flash-preview","Yes","0","2374","633464","35","635873","0.04"
"2025-12-21T16:59:43.835Z","On-Demand","gemini-3-flash-preview","Yes","0","6048","629672","41","635761","0.04"
"2025-12-21T16:59:27.093Z","On-Demand","gemini-3-flash-preview","Yes","0","3279","629767","2656","635702","0.05"
"2025-12-21T16:59:18.399Z","On-Demand","gemini-3-flash-preview","Yes","0","2811","630156","37","633004","0.04"
"2025-12-21T16:59:12.120Z","On-Demand","gemini-3-flash-preview","Yes","0","20949","610197","29","631175","0.05"
"2025-12-21T16:59:01.273Z","On-Demand","gemini-3-flash-preview","Yes","0","20436","610410","40","630886","0.05"
"2025-12-21T16:58:53.319Z","On-Demand","gemini-3-flash-preview","Yes","0","6720","622546","20","629286","0.04"
"2025-12-21T16:58:27.351Z","On-Demand","gemini-3-flash-preview","Yes","0","3531","625201","411","629143","0.04"
"2025-12-21T16:58:19.832Z","On-Demand","gemini-3-flash-preview","Yes","0","3342","625362","21","628725","0.04"
"2025-12-21T16:58:01.143Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","5448","621631","1521","628600","0.05"
"2025-12-21T16:57:42.510Z","On-Demand","gemini-3-flash-preview","Yes","0","13923","610505","1557","625985","0.05"
"2025-12-21T16:56:43.173Z","On-Demand","gemini-3-flash-preview","Yes","0","3191","620635","403","624229","0.04"
"2025-12-21T16:56:34.587Z","On-Demand","gemini-3-flash-preview","Yes","0","10749","613036","34","623819","0.04"
"2025-12-21T16:56:08.734Z","On-Demand","gemini-3-flash-preview","Yes","0","1688","616988","5102","623778","0.06"
"2025-12-21T16:55:58.846Z","On-Demand","gemini-3-flash-preview","Yes","0","4860","613521","234","618615","0.04"
"2025-12-21T16:55:51.678Z","On-Demand","gemini-3-flash-preview","Yes","0","8407","609751","41","618199","0.04"
"2025-12-21T16:55:44.351Z","On-Demand","gemini-3-flash-preview","Yes","0","15950","602053","39","618042","0.05"
"2025-12-21T16:55:36.926Z","On-Demand","gemini-3-flash-preview","Yes","0","14340","602215","23","616578","0.04"
"2025-12-21T16:55:19.160Z","On-Demand","gemini-3-flash-preview","Yes","0","15837","598488","2217","616542","0.05"
"2025-12-21T16:55:00.761Z","Aborted, Not Charged","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T16:54:54.566Z","On-Demand","gemini-3-flash-preview","Yes","0","8006","606077","45","614128","0.04"
"2025-12-21T16:54:49.462Z","On-Demand","gemini-3-flash-preview","Yes","0","2834","606053","21","608908","0.04"
"2025-12-21T16:54:44.195Z","On-Demand","gemini-3-flash-preview","Yes","0","4089","602032","22","606143","0.04"
"2025-12-21T16:54:39.446Z","On-Demand","gemini-3-flash-preview","Yes","0","3953","602080","31","606064","0.04"
"2025-12-21T16:54:33.685Z","On-Demand","gemini-3-flash-preview","Yes","0","3763","602175","32","605970","0.04"
"2025-12-21T16:54:28.261Z","On-Demand","gemini-3-flash-preview","Yes","0","6948","598267","41","605256","0.04"
"2025-12-21T16:54:18.615Z","On-Demand","gemini-3-flash-preview","Yes","0","1444","602303","20","603767","0.04"
"2025-12-21T16:54:10.953Z","On-Demand","gemini-3-flash-preview","Yes","0","13168","590491","35","603694","0.04"
"2025-12-21T16:51:10.511Z","On-Demand","gemini-3-flash-preview","Yes","0","386","601914","61","602361","0.04"
"2025-12-21T16:51:05.735Z","On-Demand","gemini-3-flash-preview","Yes","0","204","601958","47","602209","0.04"
"2025-12-21T16:51:00.481Z","On-Demand","gemini-3-flash-preview","Yes","0","4052","597989","79","602120","0.04"
"2025-12-21T16:50:53.606Z","On-Demand","gemini-3-flash-preview","Yes","0","11715","590184","100","601999","0.04"
"2025-12-21T16:50:47.912Z","On-Demand","gemini-3-flash-preview","Yes","0","3336","598343","30","601709","0.04"
"2025-12-21T16:50:37.594Z","On-Demand","gemini-3-flash-preview","Yes","0","589372","12052","32","601456","0.35"
"2025-12-21T16:40:04.462Z","On-Demand","gemini-3-flash-preview","Yes","0","2134","598896","291","601321","0.04"
"2025-12-21T16:39:52.840Z","On-Demand","gemini-3-flash-preview","Yes","0","25343","575659","21","601023","0.05"
"2025-12-21T16:39:10.179Z","On-Demand","gemini-3-flash-preview","Yes","0","2103","592872","5975","600950","0.06"
"2025-12-21T16:39:05.142Z","On-Demand","gemini-3-flash-preview","Yes","0","5338","588901","23","594262","0.04"
"2025-12-21T16:38:47.698Z","On-Demand","gemini-3-flash-preview","Yes","0","71827","522306","47","594180","0.07"
"2025-12-21T16:36:05.979Z","On-Demand","gemini-3-flash-preview","Yes","0","8804","584840","349","593993","0.04"
"2025-12-21T16:35:24.240Z","On-Demand","gemini-3-flash-preview","Yes","0","9827","577885","5880","593592","0.06"
"2025-12-21T16:35:14.371Z","On-Demand","gemini-3-flash-preview","Yes","0","57889","522122","22","580033","0.07"
"2025-12-21T16:31:19.805Z","On-Demand","gemini-3-flash-preview","Yes","0","10138","569358","292","579788","0.04"
"2025-12-21T16:31:09.796Z","On-Demand","gemini-3-flash-preview","Yes","0","563946","7849","22","571817","0.34"
"2025-12-21T16:30:22.597Z","On-Demand","gemini-3-flash-preview","Yes","0","22941","543193","5609","571743","0.07"
"2025-12-21T16:29:45.032Z","On-Demand","gemini-3-flash-preview","Yes","0","8767","551693","5585","566045","0.06"
"2025-12-21T16:29:35.135Z","On-Demand","gemini-3-flash-preview","Yes","0","29136","524203","25","553364","0.05"
"2025-12-21T16:28:58.775Z","On-Demand","gemini-3-flash-preview","Yes","0","3188","544519","5580","553287","0.05"
"2025-12-21T16:28:54.359Z","On-Demand","gemini-3-flash-preview","Yes","0","6162","540562","21","546745","0.04"
"2025-12-21T16:28:28.855Z","On-Demand","gemini-3-flash-preview","Yes","0","7204","539428","35","546667","0.04"
"2025-12-21T16:28:19.331Z","On-Demand","gemini-3-flash-preview","Yes","0","4951","535877","26","540854","0.04"
"2025-12-21T16:27:47.653Z","On-Demand","gemini-3-flash-preview","Yes","0","12183","528088","48","540319","0.04"
"2025-12-21T16:27:43.069Z","On-Demand","gemini-3-flash-preview","Yes","0","13169","519981","25","533175","0.04"
"2025-12-21T16:27:28.328Z","On-Demand","gemini-3-flash-preview","Yes","0","8712","521375","23","530110","0.04"
"2025-12-21T16:27:23.091Z","On-Demand","gemini-3-flash-preview","Yes","0","838","521337","22","522197","0.03"
"2025-12-21T16:17:13.652Z","On-Demand","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T16:16:18.766Z","On-Demand","gemini-3-flash-preview","Yes","0","16317","570614","21","586952","0.04"
"2025-12-21T16:15:46.117Z","On-Demand","gemini-3-flash-preview","Yes","0","55253","522140","21","577414","0.06"
"2025-12-21T16:15:12.805Z","On-Demand","gemini-3-flash-preview","Yes","0","9302","560116","22","569440","0.04"
"2025-12-21T16:14:57.642Z","On-Demand","gemini-3-flash-preview","Yes","0","12363","549143","22","561528","0.04"
"2025-12-21T16:14:52.607Z","On-Demand","gemini-3-flash-preview","Yes","0","6978","544990","21","551989","0.04"
"2025-12-21T16:14:46.519Z","On-Demand","gemini-3-flash-preview","Yes","0","7746","541159","23","548928","0.04"
"2025-12-21T16:14:40.811Z","On-Demand","gemini-3-flash-preview","Yes","0","4725","537059","25","541809","0.04"
"2025-12-21T16:14:30.890Z","On-Demand","gemini-3-flash-preview","Yes","0","1665","537056","23","538744","0.03"
"2025-12-21T16:14:25.650Z","On-Demand","gemini-3-flash-preview","Yes","0","101168","436890","22","538080","0.09"
"2025-12-21T16:14:17.589Z","On-Demand","gemini-3-flash-preview","Yes","0","100960","437070","21","538051","0.09"
"2025-12-21T16:13:45.939Z","On-Demand","gemini-3-flash-preview","Yes","0","10826","521429","5723","537978","0.06"
"2025-12-21T16:13:37.671Z","On-Demand","gemini-3-flash-preview","Yes","0","84993","437120","22","522135","0.08"
"2025-12-21T16:08:36.360Z","On-Demand","gemini-3-flash-preview","Yes","0","2398","518872","331","521601","0.03"
"2025-12-21T16:08:31.237Z","On-Demand","gemini-3-flash-preview","Yes","0","10000","511002","100","521102","0.04"
"2025-12-21T16:08:27.179Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","1879","519018","61","520958","0.03"
"2025-12-21T16:08:19.813Z","On-Demand","gemini-3-flash-preview","Yes","0","1532","519257","71","520860","0.03"
"2025-12-21T16:08:14.486Z","On-Demand","gemini-3-flash-preview","Yes","0","1344","519288","47","520679","0.03"
"2025-12-21T16:08:09.213Z","On-Demand","gemini-3-flash-preview","Yes","0","1198","519316","76","520590","0.03"
"2025-12-21T16:08:02.533Z","On-Demand","gemini-3-flash-preview","Yes","0","814","519341","301","520456","0.03"
"2025-12-21T16:07:53.474Z","On-Demand","gemini-3-flash-preview","Yes","0","4300","515366","433","520099","0.04"
"2025-12-21T16:07:45.464Z","On-Demand","gemini-3-flash-preview","Yes","0","3333","515376","902","519611","0.04"
"2025-12-21T16:07:36.198Z","On-Demand","gemini-3-flash-preview","Yes","0","2338","515948","368","518654","0.03"
"2025-12-21T16:07:29.349Z","On-Demand","gemini-3-flash-preview","Yes","0","4753","512010","27","516790","0.03"
"2025-12-21T16:07:20.482Z","On-Demand","gemini-3-flash-preview","Yes","0","2844","512157","29","515030","0.03"
"2025-12-21T16:07:11.595Z","On-Demand","gemini-3-flash-preview","Yes","0","2510","512223","100","514833","0.03"
"2025-12-21T16:07:04.864Z","On-Demand","gemini-3-flash-preview","Yes","0","2079","512247","352","514678","0.03"
"2025-12-21T16:06:57.952Z","On-Demand","gemini-3-flash-preview","Yes","0","1557","512268","446","514271","0.03"
"2025-12-21T16:06:50.246Z","On-Demand","gemini-3-flash-preview","Yes","0","949","512288","533","513770","0.03"
"2025-12-21T16:06:44.426Z","On-Demand","gemini-3-flash-preview","Yes","0","16574","496303","305","513182","0.04"
"2025-12-21T16:06:39.206Z","On-Demand","gemini-3-flash-preview","Yes","0","4364","508369","89","512822","0.03"
"2025-12-21T16:06:30.892Z","On-Demand","gemini-3-flash-preview","Yes","0","3812","508402","467","512681","0.03"
"2025-12-21T16:06:23.206Z","On-Demand","gemini-3-flash-preview","Yes","0","7302","504771","102","512175","0.04"
"2025-12-21T16:06:18.199Z","On-Demand","gemini-3-flash-preview","Yes","0","50622","456772","19","507413","0.06"
"2025-12-21T16:06:11.129Z","On-Demand","gemini-3-flash-preview","Yes","0","2265","505055","32","507352","0.03"
"2025-12-21T16:06:03.443Z","On-Demand","gemini-3-flash-preview","Yes","0","898","505098","23","506019","0.03"
"2025-12-21T16:05:56.909Z","On-Demand","gemini-3-flash-preview","Yes","0","8542","497312","48","505902","0.04"
"2025-12-21T16:05:51.510Z","On-Demand","gemini-3-flash-preview","Yes","0","55731","445148","20","500899","0.06"
"2025-12-21T16:05:45.427Z","On-Demand","gemini-3-flash-preview","Yes","0","26918","473384","43","500345","0.04"
"2025-12-21T16:05:41.842Z","On-Demand","gemini-3-flash-preview","Yes","0","18225","456863","19","475107","0.04"
"2025-12-21T16:05:38.111Z","On-Demand","gemini-3-flash-preview","Yes","0","23669","436543","19","460231","0.04"
"2025-12-21T16:05:34.651Z","On-Demand","gemini-3-flash-preview","Yes","0","7529","452593","38","460160","0.03"
"2025-12-21T16:05:30.447Z","On-Demand","gemini-3-flash-preview","Yes","0","317","452456","25","452798","0.03"
"2025-12-21T16:05:23.372Z","On-Demand","gemini-3-flash-preview","Yes","0","444629","8008","41","452678","0.27"
"2025-12-21T16:05:19.884Z","On-Demand","gemini-3-flash-preview","Yes","0","2533","444372","20","446925","0.03"
"2025-12-21T16:05:15.954Z","On-Demand","gemini-3-flash-preview","Yes","0","2417","444402","33","446852","0.03"
"2025-12-21T16:05:12.248Z","On-Demand","gemini-3-flash-preview","Yes","0","2116","444426","46","446588","0.03"
